city,date,aqi,quality_level,pm25,pm10,no2,so2,co,o3
杭州,2024-08-18,42.0,excellent,25.0,37.0,18.0,6.0,0.59,90.0
杭州,2024-08-19,25.0,excellent,13.0,21.0,14.0,6.0,0.53,64.0
杭州,2024-08-20,26.0,excellent,12.0,20.0,13.0,6.0,0.6,73.0
杭州,2024-08-21,20.0,excellent,9.0,14.0,14.0,5.0,0.66,61.0
杭州,2024-08-22,29.0,excellent,14.0,23.0,16.0,6.0,0.73,76.0
杭州,2024-08-23,50.0,excellent,23.0,38.0,21.0,6.0,0.73,100.0
杭州,2024-08-24,66.0,good,27.0,43.0,23.0,6.0,0.7,123.0
杭州,2024-08-25,57.0,good,27.0,42.0,16.0,6.0,0.71,127.0
杭州,2024-08-26,64.0,good,31.0,49.0,20.0,6.0,0.74,121.0
杭州,2024-08-27,45.0,excellent,31.0,45.0,19.0,6.0,0.78,82.0
杭州,2024-08-28,28.0,excellent,15.0,26.0,16.0,6.0,0.78,77.0
杭州,2024-08-29,27.0,excellent,15.0,24.0,17.0,6.0,0.72,70.0
杭州,2024-08-30,38.0,excellent,18.0,30.0,18.0,6.0,0.63,90.0
杭州,2024-08-31,60.0,good,25.0,42.0,24.0,7.0,0.7,115.0
杭州,2024-09-01,66.0,good,30.0,49.0,21.0,6.0,0.75,124.0
杭州,2024-09-02,62.0,good,35.0,52.0,20.0,6.0,0.81,118.0
杭州,2024-09-03,39.0,excellent,26.0,37.0,15.0,6.0,0.81,94.0
杭州,2024-09-04,42.0,excellent,21.0,33.0,17.0,6.0,0.72,95.0
杭州,2024-09-05,40.0,excellent,19.0,31.0,18.0,6.0,0.67,97.0
杭州,2024-09-06,38.0,excellent,25.0,37.0,16.0,7.0,0.59,78.0
杭州,2024-09-07,52.0,good,36.0,49.0,17.0,7.0,0.58,76.0
杭州,2024-09-08,35.0,excellent,24.0,34.0,16.0,7.0,0.57,64.0
杭州,2024-09-09,31.0,excellent,17.0,27.0,16.0,7.0,0.55,63.0
杭州,2024-09-10,40.0,excellent,27.0,38.0,17.0,7.0,0.61,60.0
杭州,2024-09-11,18.0,excellent,9.0,14.0,14.0,6.0,0.65,52.0
杭州,2024-09-12,37.0,excellent,23.0,33.0,19.0,6.0,0.7,79.0
杭州,2024-09-13,27.0,excellent,12.0,20.0,15.0,6.0,0.56,67.0
杭州,2024-09-14,26.0,excellent,13.0,24.0,19.0,7.0,0.59,54.0
杭州,2024-09-15,24.0,excellent,13.0,23.0,15.0,6.0,0.61,50.0
杭州,2024-09-16,18.0,excellent,10.0,16.0,9.0,6.0,0.7,49.0
杭州,2024-09-17,17.0,excellent,8.0,16.0,13.0,6.0,0.62,33.0
杭州,2024-09-18,23.0,excellent,10.0,22.0,11.0,6.0,0.56,43.0
杭州,2024-09-19,20.0,excellent,9.0,20.0,14.0,6.0,0.6,20.0
杭州,2024-09-20,18.0,excellent,8.0,16.0,14.0,6.0,0.63,39.0
杭州,2024-09-21,16.0,excellent,9.0,16.0,14.0,6.0,0.63,36.0
杭州,2024-09-22,28.0,excellent,9.0,24.0,13.0,6.0,0.6,90.0
杭州,2024-09-23,30.0,excellent,14.0,29.0,22.0,6.0,0.64,81.0
杭州,2024-09-24,39.0,excellent,23.0,39.0,26.0,6.0,0.71,73.0
杭州,2024-09-25,55.0,good,33.0,53.0,27.0,6.0,0.82,99.0
杭州,2024-09-26,55.0,good,38.0,58.0,34.0,6.0,0.87,49.0
杭州,2024-09-27,27.0,excellent,13.0,24.0,24.0,6.0,0.63,58.0
杭州,2024-09-28,41.0,excellent,20.0,34.0,22.0,6.0,0.63,94.0
杭州,2024-09-29,36.0,excellent,19.0,34.0,20.0,6.0,0.57,69.0
杭州,2024-09-30,30.0,excellent,18.0,30.0,18.0,6.0,0.57,57.0
杭州,2024-10-01,20.0,excellent,9.0,18.0,15.0,6.0,0.61,42.0
杭州,2024-10-02,30.0,excellent,8.0,24.0,15.0,7.0,0.53,95.0
杭州,2024-10-03,30.0,excellent,12.0,27.0,19.0,7.0,0.54,84.0
杭州,2024-10-04,33.0,excellent,15.0,28.0,22.0,7.0,0.52,78.0
杭州,2024-10-05,26.0,excellent,16.0,26.0,22.0,6.0,0.57,62.0
杭州,2024-10-06,20.0,excellent,8.0,11.0,17.0,6.0,0.58,63.0
杭州,2024-10-07,22.0,excellent,7.0,9.0,15.0,6.0,0.68,70.0
杭州,2024-10-08,32.0,excellent,18.0,26.0,19.0,6.0,0.65,84.0
杭州,2024-10-09,42.0,excellent,26.0,41.0,33.0,7.0,0.66,66.0
杭州,2024-10-10,53.0,good,33.0,53.0,38.0,7.0,0.72,78.0
杭州,2024-10-11,75.0,good,48.0,74.0,42.0,7.0,0.81,98.0
杭州,2024-10-12,62.0,good,41.0,64.0,35.0,6.0,0.68,86.0
杭州,2024-10-13,36.0,excellent,18.0,35.0,26.0,6.0,0.56,63.0
杭州,2024-10-14,51.0,good,32.0,53.0,31.0,6.0,0.68,56.0
杭州,2024-10-15,45.0,excellent,30.0,47.0,32.0,6.0,0.93,41.0
杭州,2024-10-16,35.0,excellent,22.0,33.0,30.0,5.0,0.75,43.0
杭州,2024-10-17,35.0,excellent,19.0,34.0,32.0,5.0,0.68,41.0
杭州,2024-10-18,35.0,excellent,20.0,33.0,28.0,5.0,0.73,37.0
杭州,2024-10-19,21.0,excellent,9.0,20.0,15.0,5.0,0.62,57.0
杭州,2024-10-20,39.0,excellent,13.0,39.0,21.0,6.0,0.55,65.0
杭州,2024-10-21,50.0,excellent,26.0,52.0,29.0,6.0,0.63,61.0
杭州,2024-10-22,33.0,excellent,19.0,33.0,26.0,5.0,0.78,42.0
杭州,2024-10-23,45.0,excellent,29.0,44.0,24.0,5.0,0.68,72.0
杭州,2024-10-24,40.0,excellent,23.0,40.0,38.0,6.0,0.61,54.0
杭州,2024-10-25,39.0,excellent,20.0,39.0,32.0,6.0,0.57,64.0
杭州,2024-10-26,19.0,excellent,10.0,17.0,25.0,5.0,0.7,39.0
杭州,2024-10-27,15.0,excellent,7.0,9.0,21.0,5.0,0.6,38.0
杭州,2024-10-28,46.0,excellent,32.0,46.0,25.0,6.0,0.68,64.0
杭州,2024-10-29,49.0,excellent,32.0,52.0,36.0,6.0,0.72,62.0
杭州,2024-10-30,43.0,excellent,23.0,43.0,46.0,6.0,0.6,40.0
杭州,2024-10-31,32.0,excellent,17.0,31.0,31.0,5.0,0.54,49.0
杭州,2024-11-01,24.0,excellent,3.0,5.0,15.0,5.0,0.51,75.0
杭州,2024-11-02,35.0,excellent,17.0,30.0,24.0,5.0,0.57,79.0
杭州,2024-11-03,56.0,good,38.0,58.0,42.0,6.0,0.83,56.0
杭州,2024-11-04,72.0,good,52.0,77.0,40.0,7.0,0.91,85.0
杭州,2024-11-05,36.0,excellent,16.0,36.0,25.0,6.0,0.55,74.0
杭州,2024-11-06,37.0,excellent,18.0,36.0,37.0,6.0,0.48,52.0
杭州,2024-11-07,34.0,excellent,17.0,33.0,39.0,6.0,0.48,45.0
杭州,2024-11-08,41.0,excellent,23.0,40.0,41.0,7.0,0.5,42.0
杭州,2024-11-09,41.0,excellent,21.0,42.0,35.0,6.0,0.49,46.0
杭州,2024-11-10,42.0,excellent,22.0,43.0,37.0,6.0,0.6,35.0
杭州,2024-11-11,49.0,excellent,31.0,49.0,41.0,6.0,0.69,61.0
杭州,2024-11-12,51.0,good,34.0,53.0,41.0,6.0,0.63,63.0
杭州,2024-11-13,52.0,good,34.0,55.0,37.0,6.0,0.63,56.0
杭州,2024-11-14,50.0,excellent,33.0,51.0,47.0,6.0,0.76,21.0
杭州,2024-11-15,42.0,excellent,28.0,40.0,43.0,5.0,0.83,12.0
杭州,2024-11-16,34.0,excellent,21.0,34.0,31.0,5.0,0.67,21.0
杭州,2024-11-17,22.0,excellent,10.0,19.0,20.0,5.0,0.6,53.0
杭州,2024-11-18,25.0,excellent,5.0,25.0,20.0,6.0,0.42,55.0
杭州,2024-11-19,35.0,excellent,12.0,35.0,30.0,6.0,0.5,38.0
杭州,2024-11-20,43.0,excellent,21.0,43.0,41.0,6.0,0.64,21.0
杭州,2024-11-21,50.0,excellent,30.0,52.0,36.0,7.0,0.71,28.0
杭州,2024-11-22,80.0,good,57.0,87.0,38.0,6.0,0.77,47.0
杭州,2024-11-23,41.0,excellent,24.0,42.0,38.0,6.0,0.56,44.0
杭州,2024-11-24,36.0,excellent,18.0,36.0,35.0,6.0,0.48,43.0
杭州,2024-11-25,33.0,excellent,21.0,33.0,32.0,6.0,0.59,25.0
杭州,2024-11-26,29.0,excellent,11.0,29.0,18.0,6.0,0.53,55.0
杭州,2024-11-27,42.0,excellent,15.0,43.0,27.0,6.0,0.47,45.0
杭州,2024-11-28,52.0,good,16.0,56.0,23.0,6.0,0.45,48.0
杭州,2024-11-29,44.0,excellent,16.0,46.0,29.0,6.0,0.47,43.0
杭州,2024-11-30,52.0,good,28.0,58.0,45.0,7.0,0.59,29.0
杭州,2024-12-01,55.0,good,33.0,62.0,49.0,7.0,0.69,30.0
杭州,2024-12-02,57.0,good,36.0,64.0,51.0,7.0,0.69,31.0
杭州,2024-12-03,102.0,lightly_polluted,76.0,126.0,57.0,6.0,0.84,26.0
杭州,2024-12-04,55.0,good,35.0,61.0,43.0,6.0,0.6,40.0
杭州,2024-12-05,53.0,good,35.0,55.0,40.0,5.0,0.69,25.0
杭州,2024-12-06,81.0,good,60.0,83.0,39.0,6.0,0.85,33.0
杭州,2024-12-07,140.0,lightly_polluted,106.0,142.0,41.0,7.0,0.99,53.0
杭州,2024-12-08,36.0,excellent,24.0,35.0,31.0,7.0,0.58,47.0
杭州,2024-12-09,54.0,good,35.0,58.0,51.0,7.0,0.62,28.0
杭州,2024-12-10,44.0,excellent,29.0,42.0,52.0,6.0,0.57,12.0
杭州,2024-12-11,27.0,excellent,18.0,22.0,28.0,5.0,0.64,44.0
杭州,2024-12-12,77.0,good,57.0,72.0,39.0,6.0,0.81,26.0
杭州,2024-12-13,81.0,good,60.0,78.0,36.0,6.0,0.75,38.0
杭州,2024-12-14,87.0,good,64.0,88.0,31.0,6.0,0.74,44.0
杭州,2024-12-15,56.0,good,38.0,57.0,40.0,6.0,0.68,33.0
杭州,2024-12-16,53.0,good,35.0,59.0,49.0,6.0,0.65,25.0
杭州,2024-12-17,56.0,good,38.0,63.0,55.0,6.0,0.68,24.0
杭州,2024-12-18,80.0,good,58.0,86.0,43.0,8.0,0.71,47.0
杭州,2024-12-19,38.0,excellent,25.0,38.0,33.0,6.0,0.53,41.0
杭州,2024-12-20,52.0,good,35.0,55.0,48.0,6.0,0.62,25.0
杭州,2024-12-21,81.0,good,59.0,88.0,44.0,8.0,0.76,42.0
杭州,2024-12-22,61.0,good,43.0,65.0,38.0,7.0,0.72,36.0
杭州,2024-12-23,69.0,good,49.0,76.0,61.0,7.0,0.81,9.0
杭州,2024-12-24,62.0,good,44.0,67.0,51.0,7.0,0.75,26.0
杭州,2024-12-25,90.0,good,67.0,95.0,54.0,7.0,0.77,30.0
杭州,2024-12-26,139.0,lightly_polluted,105.0,139.0,52.0,10.0,0.99,56.0
杭州,2024-12-27,65.0,good,43.0,67.0,41.0,8.0,0.68,52.0
杭州,2024-12-28,59.0,good,38.0,67.0,35.0,8.0,0.66,49.0
杭州,2024-12-29,67.0,good,47.0,79.0,55.0,7.0,0.74,28.0
杭州,2024-12-30,81.0,good,59.0,96.0,68.0,7.0,0.92,14.0
杭州,2024-12-31,77.0,good,53.0,92.0,50.0,7.0,0.8,38.0
成都,2024-01-01,190.0,moderately_polluted,144.0,166.0,42.0,2.0,1.17,14.0
成都,2024-01-02,111.0,lightly_polluted,84.0,104.0,37.0,2.0,1.05,20.0
成都,2024-01-03,92.0,good,68.0,87.0,37.0,2.0,0.98,33.0
成都,2024-01-04,80.0,good,59.0,74.0,28.0,2.0,0.81,21.0
成都,2024-01-05,99.0,good,74.0,100.0,49.0,2.0,1.08,4.0
成都,2024-01-06,97.0,good,72.0,99.0,50.0,2.0,1.02,16.0
成都,2024-01-07,104.0,lightly_polluted,78.0,103.0,52.0,2.0,1.03,24.0
成都,2024-01-08,139.0,lightly_polluted,106.0,134.0,48.0,2.0,1.12,25.0
成都,2024-01-09,115.0,lightly_polluted,87.0,111.0,33.0,2.0,0.9,48.0
成都,2024-01-10,109.0,lightly_polluted,81.0,105.0,45.0,2.0,1.1,32.0
成都,2024-01-11,130.0,lightly_polluted,99.0,122.0,46.0,2.0,1.13,25.0
成都,2024-01-12,144.0,lightly_polluted,109.0,135.0,47.0,2.0,1.19,32.0
成都,2024-01-13,188.0,moderately_polluted,142.0,175.0,58.0,3.0,1.18,8.0
成都,2024-01-14,140.0,lightly_polluted,106.0,132.0,42.0,2.0,1.06,25.0
成都,2024-01-15,113.0,lightly_polluted,85.0,115.0,49.0,3.0,1.05,18.0
成都,2024-01-16,47.0,excellent,30.0,47.0,26.0,2.0,0.74,36.0
成都,2024-01-17,47.0,excellent,30.0,49.0,40.0,2.0,0.88,19.0
成都,2024-01-18,72.0,good,52.0,78.0,48.0,2.0,0.96,23.0
成都,2024-01-19,51.0,good,34.0,51.0,30.0,2.0,0.78,21.0
成都,2024-01-20,37.0,excellent,21.0,37.0,25.0,2.0,0.67,26.0
成都,2024-01-21,30.0,excellent,18.0,29.0,12.0,2.0,0.61,47.0
成都,2024-01-22,35.0,excellent,17.0,35.0,16.0,2.0,0.48,50.0
成都,2024-01-23,38.0,excellent,24.0,37.0,18.0,2.0,0.53,28.0
成都,2024-01-24,30.0,excellent,20.0,27.0,18.0,2.0,0.5,29.0
成都,2024-01-25,38.0,excellent,26.0,36.0,27.0,2.0,0.56,26.0
成都,2024-01-26,57.0,good,40.0,54.0,29.0,2.0,0.63,28.0
成都,2024-01-27,53.0,good,37.0,49.0,27.0,3.0,0.63,35.0
成都,2024-01-28,62.0,good,44.0,59.0,34.0,3.0,0.7,30.0
成都,2024-01-29,91.0,good,67.0,86.0,40.0,2.0,0.83,18.0
成都,2024-01-30,99.0,good,74.0,97.0,40.0,2.0,0.84,12.0
成都,2024-01-31,117.0,lightly_polluted,88.0,112.0,42.0,3.0,0.94,22.0
成都,2024-02-01,80.0,good,59.0,77.0,33.0,2.0,0.8,34.0
成都,2024-02-02,52.0,good,37.0,48.0,23.0,2.0,0.72,19.0
成都,2024-02-03,26.0,excellent,16.0,25.0,20.0,2.0,0.82,23.0
成都,2024-02-04,23.0,excellent,15.0,22.0,14.0,3.0,0.71,44.0
成都,2024-02-05,32.0,excellent,22.0,31.0,18.0,3.0,0.7,26.0
成都,2024-02-06,48.0,excellent,33.0,44.0,20.0,3.0,0.75,29.0
成都,2024-02-07,47.0,excellent,32.0,41.0,19.0,2.0,0.74,37.0
成都,2024-02-08,76.0,good,56.0,65.0,25.0,2.0,0.86,32.0
成都,2024-02-09,73.0,good,53.0,62.0,17.0,3.0,0.76,56.0
成都,2024-02-10,131.0,lightly_polluted,98.0,109.0,18.0,4.0,0.8,67.0
成都,2024-02-11,111.0,lightly_polluted,83.0,94.0,23.0,3.0,0.87,57.0
成都,2024-02-12,109.0,lightly_polluted,82.0,94.0,25.0,3.0,0.88,57.0
成都,2024-02-13,108.0,lightly_polluted,81.0,93.0,30.0,3.0,0.91,59.0
成都,2024-02-14,90.0,good,63.0,84.0,26.0,4.0,0.74,48.0
成都,2024-02-15,37.0,excellent,18.0,37.0,10.0,2.0,0.37,60.0
成都,2024-02-16,29.0,excellent,14.0,28.0,13.0,2.0,0.4,63.0
成都,2024-02-17,47.0,excellent,32.0,46.0,23.0,2.0,0.49,60.0
成都,2024-02-18,62.0,good,44.0,61.0,27.0,3.0,0.58,58.0
成都,2024-02-19,157.0,moderately_polluted,83.0,253.0,18.0,2.0,0.46,56.0
成都,2024-02-20,278.0,heavily_polluted,137.0,399.0,16.0,2.0,0.48,48.0
成都,2024-02-21,43.0,excellent,15.0,48.0,8.0,2.0,0.48,36.0
成都,2024-02-22,48.0,excellent,21.0,54.0,10.0,2.0,0.48,39.0
成都,2024-02-23,21.0,excellent,10.0,20.0,12.0,2.0,0.49,40.0
成都,2024-02-24,41.0,excellent,27.0,41.0,15.0,2.0,0.55,46.0
成都,2024-02-25,56.0,good,38.0,60.0,28.0,2.0,0.66,33.0
成都,2024-02-26,54.0,good,37.0,58.0,28.0,2.0,0.62,35.0
成都,2024-02-27,63.0,good,44.0,66.0,27.0,2.0,0.61,30.0
成都,2024-02-28,71.0,good,52.0,72.0,32.0,2.0,0.65,15.0
成都,2024-02-29,44.0,excellent,30.0,43.0,26.0,2.0,0.62,35.0
成都,2024-03-01,59.0,good,42.0,53.0,26.0,2.0,0.69,35.0
成都,2024-03-02,56.0,good,40.0,53.0,27.0,2.0,0.7,38.0
成都,2024-03-03,83.0,good,61.0,83.0,41.0,2.0,0.8,20.0
成都,2024-03-04,87.0,good,64.0,88.0,39.0,2.0,0.81,27.0
成都,2024-03-05,70.0,good,48.0,72.0,38.0,2.0,0.83,31.0
成都,2024-03-06,59.0,good,33.0,68.0,40.0,2.0,0.67,39.0
成都,2024-03-07,70.0,good,44.0,91.0,45.0,3.0,0.7,39.0
成都,2024-03-08,77.0,good,53.0,99.0,45.0,3.0,0.72,39.0
成都,2024-03-09,87.0,good,64.0,89.0,32.0,2.0,0.79,37.0
成都,2024-03-10,83.0,good,61.0,81.0,36.0,2.0,0.81,28.0
成都,2024-03-11,50.0,excellent,31.0,48.0,25.0,2.0,0.75,61.0
成都,2024-03-12,68.0,good,48.0,78.0,51.0,3.0,0.83,38.0
成都,2024-03-13,38.0,excellent,19.0,35.0,21.0,2.0,0.48,83.0
成都,2024-03-14,36.0,excellent,20.0,34.0,20.0,2.0,0.48,74.0
成都,2024-03-15,64.0,good,46.0,64.0,22.0,3.0,0.6,77.0
成都,2024-03-16,72.0,good,47.0,85.0,23.0,3.0,0.63,57.0
成都,2024-03-17,86.0,good,40.0,123.0,14.0,2.0,0.45,74.0
成都,2024-03-18,50.0,excellent,22.0,53.0,15.0,2.0,0.48,71.0
成都,2024-03-19,53.0,good,25.0,58.0,23.0,2.0,0.51,58.0
成都,2024-03-20,62.0,good,36.0,75.0,26.0,4.0,0.54,67.0
成都,2024-03-21,63.0,good,33.0,75.0,31.0,4.0,0.6,83.0
成都,2024-03-22,79.0,good,51.0,96.0,50.0,4.0,0.85,86.0
成都,2024-03-23,87.0,good,63.0,105.0,41.0,4.0,0.8,85.0
成都,2024-03-24,45.0,excellent,24.0,47.0,15.0,3.0,0.55,70.0
成都,2024-03-25,27.0,excellent,10.0,21.0,17.0,2.0,0.5,74.0
成都,2024-03-26,36.0,excellent,18.0,35.0,26.0,3.0,0.53,65.0
成都,2024-03-27,46.0,excellent,29.0,48.0,39.0,3.0,0.64,25.0
成都,2024-03-28,38.0,excellent,20.0,36.0,25.0,3.0,0.57,57.0
成都,2024-03-29,58.0,good,29.0,58.0,42.0,4.0,0.73,79.0
成都,2024-03-30,50.0,excellent,28.0,49.0,35.0,3.0,0.59,73.0
成都,2024-03-31,42.0,excellent,22.0,39.0,29.0,3.0,0.54,76.0
成都,2024-04-01,47.0,excellent,29.0,47.0,26.0,3.0,0.56,84.0
成都,2024-04-02,58.0,good,34.0,65.0,19.0,3.0,0.53,81.0
成都,2024-04-03,66.0,good,39.0,82.0,18.0,2.0,0.5,65.0
成都,2024-04-04,55.0,good,28.0,60.0,15.0,2.0,0.45,60.0
成都,2024-04-05,33.0,excellent,15.0,29.0,10.0,2.0,0.5,59.0
成都,2024-04-06,32.0,excellent,14.0,32.0,15.0,2.0,0.45,54.0
成都,2024-04-07,29.0,excellent,16.0,29.0,20.0,2.0,0.48,48.0
成都,2024-04-08,32.0,excellent,17.0,31.0,24.0,3.0,0.57,40.0
成都,2024-04-09,38.0,excellent,23.0,38.0,24.0,2.0,0.56,44.0
成都,2024-04-10,33.0,excellent,17.0,29.0,17.0,3.0,0.5,53.0
成都,2024-04-11,30.0,excellent,14.0,26.0,15.0,2.0,0.5,74.0
成都,2024-04-12,38.0,excellent,22.0,37.0,22.0,3.0,0.55,78.0
成都,2024-04-13,56.0,good,36.0,56.0,29.0,3.0,0.63,85.0
成都,2024-04-14,71.0,good,44.0,67.0,29.0,3.0,0.7,92.0
成都,2024-04-15,72.0,good,48.0,75.0,35.0,5.0,0.7,87.0
成都,2024-04-16,52.0,good,29.0,54.0,17.0,3.0,0.5,85.0
成都,2024-04-17,52.0,good,31.0,55.0,18.0,2.0,0.55,68.0
成都,2024-04-18,31.0,excellent,18.0,28.0,20.0,2.0,0.58,56.0
成都,2024-04-19,29.0,excellent,11.0,22.0,18.0,2.0,0.55,68.0
成都,2024-04-20,53.0,good,29.0,67.0,20.0,2.0,0.48,65.0
成都,2024-04-21,83.0,good,44.0,116.0,20.0,2.0,0.48,65.0
成都,2024-04-22,55.0,good,31.0,62.0,13.0,2.0,0.48,81.0
成都,2024-04-23,31.0,excellent,12.0,30.0,21.0,2.0,0.43,60.0
成都,2024-04-24,28.0,excellent,11.0,26.0,14.0,3.0,0.38,70.0
成都,2024-04-25,33.0,excellent,15.0,30.0,17.0,2.0,0.45,79.0
成都,2024-04-26,60.0,good,41.0,58.0,26.0,3.0,0.63,86.0
成都,2024-04-27,66.0,good,39.0,57.0,25.0,3.0,0.66,99.0
成都,2024-04-28,104.0,lightly_polluted,78.0,98.0,24.0,5.0,0.83,109.0
成都,2024-04-29,54.0,good,34.0,47.0,14.0,3.0,0.57,69.0
成都,2024-04-30,26.0,excellent,6.0,15.0,16.0,2.0,0.33,78.0
成都,2024-05-01,45.0,excellent,31.0,42.0,20.0,3.0,0.52,51.0
成都,2024-05-02,29.0,excellent,20.0,28.0,15.0,2.0,0.48,46.0
成都,2024-05-03,21.0,excellent,11.0,19.0,11.0,2.0,0.48,53.0
成都,2024-05-04,30.0,excellent,13.0,23.0,18.0,2.0,0.53,59.0
成都,2024-05-05,42.0,excellent,22.0,39.0,19.0,3.0,0.55,83.0
成都,2024-05-06,59.0,good,39.0,59.0,31.0,4.0,0.68,84.0
成都,2024-05-07,64.0,good,45.0,68.0,43.0,3.0,0.76,46.0
成都,2024-05-08,45.0,excellent,28.0,45.0,29.0,2.0,0.58,47.0
成都,2024-05-09,40.0,excellent,24.0,39.0,16.0,3.0,0.47,82.0
成都,2024-05-10,60.0,good,43.0,57.0,22.0,2.0,0.61,61.0
成都,2024-05-11,58.0,good,34.0,59.0,23.0,2.0,0.57,53.0
成都,2024-05-12,52.0,good,20.0,54.0,20.0,4.0,0.46,62.0
成都,2024-05-13,43.0,excellent,15.0,43.0,15.0,3.0,0.43,89.0
成都,2024-05-14,56.0,good,24.0,56.0,23.0,3.0,0.48,103.0
成都,2024-05-15,64.0,good,36.0,63.0,29.0,4.0,0.6,103.0
成都,2024-05-16,62.0,good,35.0,60.0,21.0,3.0,0.59,118.0
成都,2024-05-17,69.0,good,48.0,77.0,27.0,4.0,0.68,114.0
成都,2024-05-18,64.0,good,45.0,65.0,23.0,5.0,0.63,86.0
成都,2024-05-19,52.0,good,25.0,39.0,15.0,3.0,0.5,109.0
成都,2024-05-20,43.0,excellent,12.0,27.0,18.0,3.0,0.47,113.0
成都,2024-05-21,42.0,excellent,17.0,32.0,14.0,3.0,0.49,110.0
成都,2024-05-22,57.0,good,25.0,43.0,18.0,3.0,0.56,123.0
成都,2024-05-23,66.0,good,31.0,51.0,20.0,3.0,0.6,129.0
成都,2024-05-24,67.0,good,30.0,49.0,19.0,3.0,0.61,139.0
成都,2024-05-25,53.0,good,27.0,47.0,14.0,3.0,0.58,123.0
成都,2024-05-26,44.0,excellent,17.0,36.0,12.0,3.0,0.49,113.0
成都,2024-05-27,43.0,excellent,22.0,41.0,15.0,3.0,0.55,112.0
成都,2024-05-28,28.0,excellent,14.0,24.0,15.0,2.0,0.54,66.0
成都,2024-05-29,29.0,excellent,9.0,15.0,8.0,2.0,0.46,88.0
成都,2024-05-30,35.0,excellent,10.0,28.0,15.0,3.0,0.39,92.0
成都,2024-05-31,50.0,excellent,18.0,52.0,23.0,4.0,0.45,90.0
成都,2024-06-01,47.0,excellent,22.0,51.0,19.0,3.0,0.43,92.0
成都,2024-06-02,32.0,excellent,15.0,28.0,8.0,3.0,0.41,86.0
成都,2024-06-03,38.0,excellent,24.0,37.0,18.0,2.0,0.55,64.0
成都,2024-06-04,31.0,excellent,14.0,24.0,9.0,3.0,0.44,98.0
成都,2024-06-05,31.0,excellent,14.0,26.0,10.0,2.0,0.46,94.0
成都,2024-06-06,36.0,excellent,21.0,34.0,15.0,2.0,0.54,80.0
成都,2024-06-07,34.0,excellent,21.0,32.0,16.0,2.0,0.59,70.0
成都,2024-06-08,39.0,excellent,23.0,35.0,18.0,3.0,0.62,54.0
成都,2024-06-09,34.0,excellent,20.0,34.0,16.0,3.0,0.5,64.0
成都,2024-06-10,50.0,excellent,31.0,49.0,21.0,3.0,0.6,78.0
成都,2024-06-11,39.0,excellent,16.0,27.0,12.0,2.0,0.44,99.0
成都,2024-06-12,38.0,excellent,15.0,28.0,12.0,3.0,0.49,110.0
成都,2024-06-13,51.0,good,24.0,40.0,22.0,3.0,0.6,110.0
成都,2024-06-14,78.0,good,40.0,60.0,26.0,4.0,0.7,129.0
成都,2024-06-15,65.0,good,36.0,57.0,25.0,3.0,0.67,122.0
成都,2024-06-16,47.0,excellent,30.0,45.0,17.0,2.0,0.61,84.0
成都,2024-06-17,37.0,excellent,9.0,20.0,11.0,2.0,0.47,105.0
成都,2024-06-18,37.0,excellent,22.0,37.0,19.0,2.0,0.55,81.0
成都,2024-06-19,37.0,excellent,20.0,31.0,13.0,2.0,0.52,89.0
成都,2024-06-20,31.0,excellent,20.0,31.0,15.0,2.0,0.57,67.0
成都,2024-06-21,36.0,excellent,19.0,30.0,17.0,2.0,0.55,69.0
成都,2024-06-22,38.0,excellent,10.0,26.0,18.0,2.0,0.43,105.0
成都,2024-06-23,45.0,excellent,23.0,46.0,26.0,6.0,0.56,97.0
成都,2024-06-24,43.0,excellent,22.0,41.0,22.0,4.0,0.54,88.0
成都,2024-06-25,35.0,excellent,14.0,26.0,13.0,3.0,0.44,103.0
成都,2024-06-26,26.0,excellent,13.0,23.0,12.0,2.0,0.44,72.0
成都,2024-06-27,24.0,excellent,13.0,22.0,12.0,2.0,0.46,66.0
成都,2024-06-28,29.0,excellent,18.0,27.0,14.0,2.0,0.5,73.0
成都,2024-06-29,44.0,excellent,23.0,35.0,16.0,3.0,0.58,90.0
成都,2024-06-30,46.0,excellent,25.0,39.0,15.0,3.0,0.55,99.0
成都,2024-07-01,38.0,excellent,9.0,19.0,11.0,2.0,0.36,113.0
成都,2024-07-02,37.0,excellent,13.0,27.0,18.0,4.0,0.45,104.0
成都,2024-07-03,31.0,excellent,10.0,17.0,7.0,2.0,0.42,98.0
成都,2024-07-04,26.0,excellent,10.0,20.0,12.0,3.0,0.43,75.0
成都,2024-07-05,43.0,excellent,24.0,35.0,13.0,2.0,0.53,92.0
成都,2024-07-06,42.0,excellent,24.0,39.0,13.0,3.0,0.59,95.0
成都,2024-07-07,35.0,excellent,22.0,35.0,10.0,2.0,0.53,68.0
成都,2024-07-08,16.0,excellent,7.0,12.0,7.0,2.0,0.41,42.0
成都,2024-07-09,16.0,excellent,4.0,9.0,7.0,2.0,0.48,50.0
成都,2024-07-10,20.0,excellent,8.0,15.0,15.0,2.0,0.58,50.0
成都,2024-07-11,31.0,excellent,10.0,24.0,15.0,2.0,0.51,75.0
成都,2024-07-12,36.0,excellent,12.0,25.0,16.0,3.0,0.56,93.0
成都,2024-07-13,26.0,excellent,11.0,17.0,9.0,2.0,0.52,83.0
成都,2024-07-14,19.0,excellent,5.0,9.0,5.0,2.0,0.51,61.0
